ACCESSIBLE,ADULT_BASEBALL,ADULT_FOOTBALL,ADULT_SOFTBALL,BASKETBALL,BOCCE,BOROUGH,COMMUNITYBOARD,COUNCILDISTRICT,CRICKET,DEPARTMENT,DIMENSIONS,FEATURESTATUS,FIELD_LIGHTED,FIELD_NUMBER,FLAGFOOTBALL,FRISBEE,GISPROPNUM,HANDBALL,HOCKEY,KICKBALL,LACROSSE,LL_BASEB_12ANDUNDER,LL_BASEB_13ANDOLDER,LL_SOFTBALL,MAINTENANCEAGREEMENT,NETBALL,NONREGULATION_SOCCER,PRECINCT,PRIMARY_SPORT,Pickleball,REGULATION_SOCCER,RUGBY,STArea,STLength,SURFACE_TYPE,SYSTEM,TENNIS,TRACK_AND_FIELD,T_BALL,VOLLEYBALL,WHEELCHAIRFOOTBALL,YOUTH_FOOTBALL,ZIPCODE,multipolygon
false,false,false,false,false,false,X,201,17,false,X-01,Handball,Active,false,02,false,false,X106,true,false,false,false,false,false,false,false,false,false,40,HDB,false,false,false,1211.9031066894531,143.62304738718476,Concrete,X106-HANDBALL-2,false,false,false,false,false,false,10451,"MULTIPOLYGON (((-73.9281950667044 40.81766517023807, -73.92824670326432 40.81754887349109, -73.92815264497366 40.81752528673631, -73.92810312477738 40.81764200169147, -73.9281950667044 40.81766517023807)))"
false,false,false,false,false,false,X,201,17,false,X-01,Handball,Active,false,03,false,false,X233,true,false,false,false,false,false,false,false,false,false,40,HDB,false,false,false,1257.289566040039,142.23517014239027,Asphalt,X233-HANDBALL-4,false,false,false,false,false,false,10455,"MULTIPOLYGON (((-73.90535795319724 40.81393609091835, -73.9054722160319 40.81395899246051, -73.90550936082391 40.81385850215393, -73.90539416364123 40.8138343112692, -73.90535795319724 40.81393609091835)))"
false,false,false,false,false,false,X,201,17,false,X-01,Handball,Active,false,02,false,false,X233,true,false,false,false,false,false,false,false,false,false,40,HDB,false,false,false,1193.5996856689453,138.95147390434911,Asphalt,X233-HANDBALL-3,false,false,false,false,false,false,10455,"MULTIPOLYGON (((-73.90524975101016 40.81391372463677, -73.90535795319724 40.81393609091835, -73.90539416364123 40.8138343112692, -73.90528532488399 40.81381212009521, -73.90524975101016 40.81391372463677)))"
false,false,false,false,false,false,Q,404,21,false,Q-04,Handball,Active,false,02,false,false,Q450,true,false,false,false,false,false,false,false,false,false,110,HDB,false,false,false,1535.573226928711,157.4612477372155,Concrete,Q450-HANDBALL-2,false,false,false,false,false,false,11368,"MULTIPOLYGON (((-73.85456548771273 40.74759467500053, -73.8545099987482 40.74748469707879, -73.85438991280498 40.747520259458, -73.85444644184129 40.74763103209869, -73.85456548771273 40.74759467500053)))"
false,false,false,false,false,false,R,501,49,false,R-01,Handball,Active,false,01,false,false,R076,true,false,false,false,false,false,false,false,false,false,120,HDB,false,false,false,1103.2825317382812,135.63653182496387,Asphalt,R076-HANDBALL-2,false,false,false,false,false,false,10302,"MULTIPOLYGON (((-74.1456243714567 40.62436911520679, -74.145633894386 40.62425778250297, -74.14553613755731 40.62425274630891, -74.14552737667269 40.624364573326574, -74.1456243714567 40.62436911520679)))"
false,false,false,false,false,false,R,502,50,false,R-02,Handball,Active,false,04,false,false,R063,true,false,false,false,false,false,false,false,false,false,122,HDB,false,false,false,753.3248748779297,115.04060894718074,Asphalt,R063-HANDBALL-4,false,false,false,false,false,false,10305,"MULTIPOLYGON (((-74.08155236273385 40.59502773493671, -74.08152080097062 40.594977873754445, -74.08139935054172 40.595021555971634, -74.08143054499102 40.595071547122586, -74.08155236273385 40.59502773493671)))"
false,false,false,false,false,false,R,502,50,false,R-02,Handball,Active,false,02,false,false,R063,true,false,false,false,false,false,false,false,false,false,122,HDB,false,false,false,702.4548797607422,110.66963907181966,Concrete,R063-HANDBALL-3,false,false,false,false,false,false,10305,"MULTIPOLYGON (((-74.08131439583805 40.5951129336615, -74.08134447746707 40.59516198907884, -74.08146062550539 40.59512060251056, -74.08143054499102 40.595071547122586, -74.08131439583805 40.5951129336615)))"
false,false,false,false,false,false,X,204,14,false,X-04,Handball,Active,false,05,false,false,X148C7,true,false,false,false,false,false,false,false,false,false,44,HDB,false,false,false,903.5026702880859,121.4781192049274,Concrete,X148C7-HANDBALL-6,false,false,false,false,false,false,10452,"MULTIPOLYGON (((-73.91394633094211 40.84479227795768, -73.91402935798814 40.84482606512853, -73.91408950294651 40.84474225333632, -73.91400636277034 40.84470889475853, -73.91394633094211 40.84479227795768)))"
false,false,false,false,false,false,B,303,36,false,B-03,Handball,Active,false,01,false,false,B317,true,false,false,false,false,false,false,false,false,false,79,HDB,false,false,false,1594.5581665039062,160.89185175192864,Asphalt,B317-HANDBALL-2,false,false,false,false,false,false,11205,"MULTIPOLYGON (((-73.95730024535744 40.689943364227254, -73.95732557657387 40.690065368866364, -73.9574513676597 40.69005123145855, -73.95742693911386 40.68992885526892, -73.95730024535744 40.689943364227254)))"
false,false,false,false,false,false,B,303,35,false,B-03,Handball,Active,false,02,false,false,B266,true,false,false,false,false,false,false,false,false,false,79,HDB,false,false,false,1293.8834228515625,146.6085820364479,Asphalt,B266-HANDBALL-2,false,false,false,false,false,false,11205,"MULTIPOLYGON (((-73.95802841935016 40.691417449020896, -73.9578726209955 40.691435208747414, -73.95788822215228 40.69151562938246, -73.95804402069182 40.69149786783396, -73.95802841935016 40.691417449020896)))"
false,false,false,false,false,false,B,305,42,false,B-05,Handball,Active,false,02,false,false,B380,true,false,false,false,false,false,false,false,false,false,75,HDB,false,false,false,1383.3709564208984,151.10133944147003,Asphalt,B380-HANDBALL-2,false,false,false,false,false,false,11208,"MULTIPOLYGON (((-73.86521464974336 40.67485218487543, -73.86505755082288 40.67487653348306, -73.86507856078529 40.67495995400608, -73.8652352881407 40.674936955708496, -73.86521464974336 40.67485218487543)))"
false,false,false,false,false,false,B,305,42,false,B-05,Handball,Active,false,01,false,false,B380,true,false,false,false,false,false,false,false,false,false,75,HDB,false,false,false,1534.071304321289,160.2401170087636,Asphalt,B380-HANDBALL-1,false,false,false,false,false,false,11208,"MULTIPOLYGON (((-73.86521464974336 40.67485218487543, -73.8652352881407 40.674936955708496, -73.86540604753577 40.67491350624572, -73.86538741471522 40.674827073636315, -73.86521464974336 40.67485218487543)))"
false,false,false,false,false,false,B,305,42,false,B-05,Handball,Active,false,02,false,false,B312,true,false,false,false,false,false,false,false,false,false,75,HDB,false,false,false,1379.4346008300781,149.65718543846327,Asphalt,B312-HANDBALL-2,false,false,false,false,false,false,11208,"MULTIPOLYGON (((-73.86580247518782 40.665168224270815, -73.86577476676443 40.66505426123369, -73.86565771650969 40.66507140011752, -73.86568615332646 40.665183549491566, -73.86580247518782 40.665168224270815)))"
false,false,false,false,false,false,B,304,34,false,B-04,Handball,Active,false,02,false,false,B139,true,false,false,false,false,false,false,false,false,false,83,HDB,false,false,false,1456.166763305664,155.25805050178988,Asphalt,B139-HANDBALL-2,false,false,false,false,false,false,11221,"MULTIPOLYGON (((-73.91784095939478 40.6953618644719, -73.91770858579656 40.69528495253521, -73.91763794715567 40.69535362465647, -73.91776877704586 40.6954293910187, -73.91784095939478 40.6953618644719)))"
false,false,false,false,false,false,B,302,35,false,B-02,Handball,Active,false,05,false,false,B223JC,true,false,false,false,false,false,false,false,false,false,84,HDB,false,false,false,1305.8379821777344,148.41737348832797,Asphalt,B223J03-HANDBALL-6,false,false,false,false,false,false,11201,"MULTIPOLYGON (((-73.98457376470616 40.700123183382594, -73.98463949507894 40.700183980341095, -73.9847662751377 40.7001045864334, -73.98470054472737 40.70004379044718, -73.98457376470616 40.700123183382594)))"
false,false,false,false,false,false,B,301,34,false,B-01,Handball,Active,false,02,false,false,B311,true,false,false,false,false,false,false,false,false,false,90,HDB,false,false,false,1325.1688995361328,147.7228636633235,Asphalt,B311-HANDBALL-2,false,false,false,false,false,false,11206,"MULTIPOLYGON (((-73.93856752649658 40.70873052737073, -73.93867762529186 40.708721277489715, -73.93865998891877 40.7086035991827, -73.93854989031536 40.70861284904701, -73.93856752649658 40.70873052737073)))"
false,false,false,false,false,false,B,301,34,false,B-01,Handball,Active,false,02,false,false,B257,true,false,false,false,false,false,false,false,false,false,94,HDB,false,false,false,1098.7464904785156,132.92990013985636,Asphalt,B257-HANDBALL-2,false,false,false,false,false,false,11211,"MULTIPOLYGON (((-73.93870956602566 40.71861682828502, -73.93858828775056 40.71864782225105, -73.93862303481974 40.71872828785009, -73.93874528751137 40.718697048526906, -73.93870956602566 40.71861682828502)))"
false,false,false,false,false,false,B,301,34,false,B-01,Handball,Active,false,01,false,false,B132,true,false,false,false,false,false,false,false,false,false,90,HDB,false,false,false,839.6296997070312,118.65665563889917,Asphalt,B132-B059-HANDBALL-2,false,false,false,false,false,false,11206,"MULTIPOLYGON (((-73.93390682867275 40.7061130765218, -73.93403396631969 40.70608920394725, -73.93401261261577 40.70602764894164, -73.9338873540772 40.70605045006265, -73.93390682867275 40.7061130765218)))"
false,false,false,false,false,false,B,301,34,false,B-01,Handball,Active,false,02,false,false,B096,false,false,false,false,false,false,false,false,false,false,94,HDB,false,false,false,1469.3398132324219,154.0817751779288,Asphalt,B096-HANDBALL-2,false,false,false,false,false,false,11222,"MULTIPOLYGON (((-73.93621211622141 40.7238191810644, -73.93616553827789 40.72370851415043, -73.93604617501707 40.72373736867524, -73.9360927315288 40.723847981594744, -73.93621211622141 40.7238191810644)))"
false,false,false,false,false,false,B,301,33,false,B-01,Handball,Active,false,04,false,false,B022,true,false,false,false,false,false,false,false,false,false,90,HDB,false,false,false,1192.7633514404297,139.19921940808777,Asphalt,B022-HANDBALL-3,false,false,false,false,false,false,11206,"MULTIPOLYGON (((-73.95547953636913 40.70044280784737, -73.95540727178219 40.70037959633756, -73.95530096163077 40.70044999136014, -73.95537322264354 40.70051320293473, -73.95547953636913 40.70044280784737)))"
false,false,false,false,false,false,R,501,49,false,R-01,Handball,Active,false,02,false,false,R025,true,false,false,false,false,false,false,false,false,false,120,HDB,false,false,false,988.7220458984375,131.35930578739928,Asphalt,R025-HANDBALL-5,false,false,false,false,false,false,10301,"MULTIPOLYGON (((-74.08549097756635 40.643145476731384, -74.08562878098176 40.64309510995517, -74.08559230190642 40.643037302202266, -74.08545518630677 40.64308741807988, -74.08549097756635 40.643145476731384)))"
false,false,false,false,false,false,R,501,49,false,R-01,Handball,Active,false,01,false,false,R025,true,false,false,false,false,false,false,false,false,false,120,HDB,false,false,false,1100.9671325683594,136.7483745992754,Asphalt,R025-HANDBALL-4,false,false,false,false,false,false,10301,"MULTIPOLYGON (((-74.08553224887196 40.643209411682385, -74.0856700523871 40.643159043956565, -74.08562878098176 40.64309510995517, -74.08549097756635 40.643145476731384, -74.08553224887196 40.643209411682385)))"
false,false,false,false,false,false,M,103,1,false,M-03,Handball,Active,false,01,false,false,M064,true,false,false,false,false,false,false,false,false,false,7,HDB,false,false,false,945.5682830810547,123.86944695652063,Asphalt,M064-HANDBALL-2,false,false,false,false,false,false,10002,"MULTIPOLYGON (((-73.98408083773762 40.71206641421855, -73.98406041757332 40.71197264661761, -73.98396364573186 40.71198438394172, -73.98398306810213 40.7120782720893, -73.98408083773762 40.71206641421855)))"
false,false,false,false,false,false,M,103,2,false,M-03,Handball,Active,false,03,false,false,M033,true,false,false,false,false,false,false,false,false,false,7,HDB,false,false,false,1134.2068634033203,139.5652932912588,Asphalt,M033-HANDBALL-5,false,false,false,false,false,false,10002,"MULTIPOLYGON (((-73.98062778207675 40.71918146672558, -73.98054170469432 40.719155851615454, -73.98048255097187 40.71926747510576, -73.98056920690618 40.71929422229821, -73.98062778207675 40.71918146672558)))"
false,false,false,false,false,false,M,103,2,false,M-03,Handball,Active,false,01,false,false,M033,true,false,false,false,false,false,false,false,false,false,7,HDB,false,false,false,1129.9759979248047,138.98464537067227,Asphalt,M033-HANDBALL-4,false,false,false,false,false,false,10002,"MULTIPOLYGON (((-73.98056920690618 40.71929422229821, -73.98048255097187 40.71926747510576, -73.98042397952082 40.719378561959154, -73.98051102741856 40.719405022899544, -73.98056920690618 40.71929422229821)))"
false,false,false,false,false,false,M,103,1,false,M-03,Handball,Active,false,02,false,false,M019,true,false,false,false,false,false,false,false,false,false,5,HDB,false,false,false,1083.746322631836,137.0860033226738,Asphalt,M019-HANDBALL-2,false,false,false,false,false,false,10002,"MULTIPOLYGON (((-73.99303769716043 40.710918786667726, -73.99319331658933 40.71089806711612, -73.99317704097412 40.710830399968806, -73.9930218357116 40.71085283679784, -73.99303769716043 40.710918786667726)))"
false,false,false,false,false,false,B,302,35,false,B-02,Handball,Active,false,03,false,false,B223JC,true,false,false,false,false,false,false,false,false,false,84,HDB,false,false,false,1198.8494567871094,143.71706403851073,Asphalt,B223J03-HANDBALL-5,false,false,false,false,false,false,11201,"MULTIPOLYGON (((-73.98488749768806 40.70021670986437, -73.98482715312187 40.70016089449025, -73.98470037302859 40.70024028846446, -73.98476071874369 40.70029610390466, -73.98488749768806 40.70021670986437)))"
false,false,false,false,false,false,B,302,35,false,B-02,Handball,Active,false,04,false,false,B223JC,true,false,false,false,false,false,false,false,false,false,84,HDB,false,false,false,1209.436752319336,144.18229799232725,Asphalt,B223J03-HANDBALL-4,false,false,false,false,false,false,11201,"MULTIPOLYGON (((-73.98463949507894 40.700183980341095, -73.98470037302859 40.70024028846446, -73.98482715312187 40.70016089449025, -73.9847662751377 40.7001045864334, -73.98463949507894 40.700183980341095)))"
false,false,false,false,false,false,B,302,35,false,B-02,Handball,Active,false,01,false,false,B220,true,false,false,false,false,false,false,false,false,false,88,HDB,false,false,false,913.7568511962891,124.32214566309807,Asphalt,B220-HANDBALL-1,false,false,false,false,false,false,11205,"MULTIPOLYGON (((-73.96691425054648 40.69514677723677, -73.96692657738811 40.69521157266887, -73.96706338422756 40.69519697136663, -73.96705105725611 40.69513217504853, -73.96691425054648 40.69514677723677)))"
false,false,false,false,false,false,B,302,35,false,B-02,Handball,Active,false,01,false,false,B243,true,false,false,false,false,false,false,false,false,false,84,HDB,false,false,false,1201.8983306884766,143.46673901711884,Asphalt,B243-HANDBALL-5,false,false,false,false,false,false,11201,"MULTIPOLYGON (((-73.98263793575 40.698096217579355, -73.98254184798131 40.69809281171487, -73.9825340219912 40.698216348210146, -73.9826301123042 40.69821975318095, -73.98263793575 40.698096217579355)))"
false,false,false,false,false,false,B,302,35,false,B-02,Handball,Active,false,03,false,false,B243,true,false,false,false,false,false,false,false,false,false,84,HDB,false,false,false,1123.3248596191406,139.97961652986118,Asphalt,B243-HANDBALL-4,false,false,false,false,false,false,11201,"MULTIPOLYGON (((-73.98244576022195 40.698089407571246, -73.98235598364788 40.69808570804647, -73.98234815849791 40.698209242728346, -73.9824379328715 40.698212942258785, -73.98244576022195 40.698089407571246)))"
false,false,false,false,false,false,B,302,35,false,B-02,Handball,Inactive,false,04,false,false,B243,false,false,false,false,false,false,false,false,false,false,84,HDB,false,false,false,1118.7607116699219,137.23681520257452,Asphalt,B243-HANDBALL-3,false,false,false,false,false,false,11201,"MULTIPOLYGON (((-73.9826463721866 40.6979812657513, -73.9825502845829 40.69797786079437, -73.98254184798131 40.69809281171487, -73.98263793575 40.698096217579355, -73.9826463721866 40.6979812657513)))"
false,false,false,false,false,false,B,301,34,false,B-01,Handball,Active,false,02,false,false,B055,true,false,false,false,false,false,false,false,false,false,90,HDB,false,false,false,1234.6939849853516,143.7731152292859,Asphalt,B055-HANDBALL-1,false,false,false,false,false,false,11206,"MULTIPOLYGON (((-73.94763355474348 40.70592891070032, -73.94773539527512 40.70592102077773, -73.94771770689232 40.705801934498744, -73.94761599366399 40.70581068355175, -73.94763355474348 40.70592891070032)))"
false,false,false,false,false,false,B,301,33,false,B-01,Handball,Removed,false,02,false,false,B135,true,false,false,false,false,false,false,false,false,false,94,HDB,false,false,false,1952.4813232421875,177.26471721599455,Asphalt,B135-HANDBALL-2,false,false,false,false,false,false,11222,"MULTIPOLYGON (((-73.96022959849545 40.73617202399928, -73.96034794929624 40.73623900405922, -73.96045139300612 40.7361346932871, -73.96033312669167 40.736067123528976, -73.96022959849545 40.73617202399928)))"
false,false,false,false,false,false,B,301,33,false,B-01,Handball,Active,false,02,false,false,B022,true,false,false,false,false,false,false,false,false,false,90,HDB,false,false,false,1211.1073455810547,140.40127855748995,Asphalt,B022-HANDBALL-2,false,false,false,false,false,false,11206,"MULTIPOLYGON (((-73.9557453577393 40.70068097875462, -73.95563737249336 40.70075242613984, -73.95570963533672 40.70081563660072, -73.9558176194238 40.70074419004833, -73.9557453577393 40.70068097875462)))"
false,false,false,false,false,false,B,301,34,false,B-01,Handball,Closed Temporarily,false,03,false,false,B167A,true,false,false,false,false,false,false,false,false,false,90,HDB,false,false,false,1272.9343719482422,147.38134505199451,Asphalt,B167A-HANDBALL-1,false,false,false,false,false,false,11211,"MULTIPOLYGON (((-73.95913029452001 40.709854461306854, -73.95922013523735 40.70988738613481, -73.95929251234956 40.70977363398388, -73.95920267293262 40.709740710112854, -73.95913029452001 40.709854461306854)))"
false,false,false,false,false,false,B,302,35,false,B-02,Handball,Active,false,02,false,false,B301,true,false,false,false,false,false,false,false,false,false,88,HDB,false,false,false,1307.3187408447266,147.67881332690368,Asphalt,B301-HANDBALL-1,false,false,false,false,false,false,11238,"MULTIPOLYGON (((-73.96611620962015 40.686489428968365, -73.96595770210638 40.686506443318585, -73.96597246043382 40.686586240400004, -73.96613099626016 40.68656974743535, -73.96611620962015 40.686489428968365)))"
false,false,false,false,false,false,B,302,35,false,B-02,Handball,Active,false,02,false,false,B292,true,false,false,false,false,false,false,false,false,false,88,HDB,false,false,false,1113.3185272216797,137.33898764198295,Asphalt,B292-HANDBALL-1,false,false,false,false,false,false,11205,"MULTIPOLYGON (((-73.96286214570321 40.69261968075259, -73.9627684456324 40.692629674087684, -73.96278965551791 40.692745013249954, -73.96288335692972 40.69273502169917, -73.96286214570321 40.69261968075259)))"
false,false,false,false,false,false,B,302,35,false,B-02,Handball,Active,false,06,false,false,B021,true,false,false,false,false,false,false,false,false,false,88,HDB,false,false,false,1362.715316772461,149.9998613207618,Asphalt,B021-HANDBALL-3,false,false,false,false,false,false,11201,"MULTIPOLYGON (((-73.98020402349866 40.697855245609375, -73.98009265301395 40.69785206650202, -73.98008750910066 40.69797303773968, -73.98019887860397 40.697976216851764, -73.98020402349866 40.697855245609375)))"
false,false,false,false,false,false,B,302,35,false,B-02,Handball,Active,false,05,false,false,B021,true,false,false,false,false,false,false,false,false,false,88,HDB,false,false,false,1402.022216796875,152.54290249672135,Asphalt,B021-HANDBALL-2,false,false,false,false,false,false,11201,"MULTIPOLYGON (((-73.98019887860397 40.697976216851764, -73.98008750910066 40.69797303773968, -73.98008172047861 40.69809748484124, -73.98019309018959 40.69810066395888, -73.98019887860397 40.697976216851764)))"
false,false,false,false,false,false,B,302,35,false,B-02,Handball,Active,false,07,false,false,B021,true,false,false,false,false,false,false,false,false,false,88,HDB,false,false,false,1402.0298309326172,152.54324188189534,Asphalt,B021-HANDBALL-1,false,false,false,false,false,false,11201,"MULTIPOLYGON (((-73.9802098118713 40.69773079849781, -73.98009844277743 40.697727619396204, -73.98009265301395 40.69785206650202, -73.98020402349866 40.697855245609375, -73.9802098118713 40.69773079849781)))"
false,false,false,false,false,false,B,302,33,false,B-02,Handball,Active,false,02,false,false,B137,true,false,false,false,false,false,false,false,false,false,84,HDB,false,false,false,1089.2286834716797,134.9481162695571,Asphalt,B137-HANDBALL-2,false,false,false,false,false,false,11217,"MULTIPOLYGON (((-73.98074470304417 40.68664684932393, -73.98061283993675 40.686597641129374, -73.98057127882655 40.68666497632998, -73.98070426401766 40.68671240444446, -73.98074470304417 40.68664684932393)))"
false,false,false,false,false,false,B,302,33,false,B-02,Handball,Active,false,01,false,false,B137,true,false,false,false,false,false,false,false,false,false,84,HDB,false,false,false,1089.2262268066406,134.94655987193747,Asphalt,B137-HANDBALL-1,false,false,false,false,false,false,11217,"MULTIPOLYGON (((-73.98070426401766 40.68671240444446, -73.98057127882655 40.68666497632998, -73.98053116931935 40.68673173363086, -73.98066415461528 40.6867791608908, -73.98070426401766 40.68671240444446)))"
false,false,false,false,false,false,R,502,50,false,R-02,Handball,Active,false,01,false,false,R038A,true,false,false,false,false,false,false,false,false,false,122,HDB,false,false,false,1034.2760772705078,129.95459824289713,Asphalt,R038A-HANDBALL-4,false,false,false,false,false,false,10306,"MULTIPOLYGON (((-74.09909448479728 40.57708062632133, -74.09915006560672 40.577016901356785, -74.09903924951833 40.57696008737722, -74.09898366983147 40.57702381228748, -74.09909448479728 40.57708062632133)))"
false,false,false,false,false,false,R,502,50,false,R-02,Handball,Active,false,02,false,false,R038A,true,false,false,false,false,false,false,false,false,false,122,HDB,false,false,false,989.8341217041016,126.76731448414496,Asphalt,R038A-HANDBALL-3,false,false,false,false,false,false,10306,"MULTIPOLYGON (((-74.09898366983147 40.57702381228748, -74.09903924951833 40.57696008737722, -74.09893330528361 40.5769055897477, -74.09887772436 40.57696931460805, -74.09898366983147 40.57702381228748)))"
false,false,false,false,false,false,R,501,49,false,R-01,Handball,Active,false,02,false,false,R069,false,false,false,false,false,false,false,false,false,false,120,HDB,false,false,false,1042.2574615478516,129.16766236389947,Asphalt,R069-HANDBALL-2,false,false,false,false,false,false,10301,"MULTIPOLYGON (((-74.09888671560323 40.613841246834795, -74.09899776664565 40.6138081219152, -74.09895610712675 40.61372745664239, -74.09884578615933 40.613760363868586, -74.09888671560323 40.613841246834795)))"
false,false,false,false,false,false,R,501,49,false,R-01,Handball,Closed Temporarily,false,02,false,false,R068,false,false,false,false,false,false,false,false,false,false,120,HDB,false,false,false,1572.727066040039,159.76669065319652,Asphalt,R068-HANDBALL-2,false,false,false,false,false,false,10303,"MULTIPOLYGON (((-74.1648347482681 40.63136135813861, -74.1649957273606 40.631364179108395, -74.16499792233824 40.63126760589038, -74.16483694466281 40.631264785822495, -74.1648347482681 40.63136135813861)))"
false,false,false,false,true,false,R,501,49,false,R-01,Handball,Active,false,01,false,false,R061,false,false,false,false,false,false,false,false,false,false,120,HDB,false,false,false,1419.9157257080078,152.8472671718975,Asphalt,R061-HANDBALL-4,false,false,false,false,false,false,10304,"MULTIPOLYGON (((-74.08008348662995 40.62292803940625, -74.07997696175238 40.622960655673296, -74.08003713576025 40.62307402625409, -74.08014366079044 40.62304141083219, -74.08008348662995 40.62292803940625)))"
false,false,false,false,false,false,R,501,49,false,R-01,Handball,Inactive,false,03,false,false,R061,false,false,false,false,false,false,false,false,false,false,120,HDB,false,false,false,1280.9261779785156,146.91005461694476,Asphalt,R061-HANDBALL-3,false,false,false,false,false,false,10304,"MULTIPOLYGON (((-74.0799370881742 40.622609124678895, -74.07984075426239 40.62263734639838, -74.07990107262125 40.62275227935681, -74.07999596090079 40.62272374611254, -74.0799370881742 40.622609124678895)))"
false,false,false,false,false,false,R,501,49,false,R-01,Handball,Inactive,false,02,false,false,R034,false,false,false,false,false,false,false,false,false,false,120,HDB,false,false,false,988.4902801513672,128.66615683965256,Asphalt,R034-HANDBALL-3,false,false,false,false,false,false,10310,"MULTIPOLYGON (((-74.11554309263326 40.62947137948404, -74.11556378423924 40.6295772301622, -74.11565418593186 40.62956697238737, -74.115633521619 40.629461264880526, -74.11554309263326 40.62947137948404)))"
false,false,false,false,false,false,R,501,49,false,R-01,Handball,Inactive,false,03,false,false,R034,false,false,false,false,false,false,false,false,false,false,120,HDB,false,false,false,1030.2012634277344,130.84205329387703,Asphalt,R034-HANDBALL-2,false,false,false,false,false,false,10310,"MULTIPOLYGON (((-74.11554309263326 40.62947137948404, -74.1154489777753 40.62948190565324, -74.1154696990447 40.6295879067052, -74.11556378423924 40.6295772301622, -74.11554309263326 40.62947137948404)))"
false,false,false,false,false,false,R,502,50,false,R-02,Handball,Active,false,01,false,false,R073,true,false,false,false,false,false,false,false,false,false,122,HDB,false,false,false,859.1445617675781,117.985887303811,Asphalt,R073-HANDBALL-4,false,false,false,false,false,false,10304,"MULTIPOLYGON (((-74.09050503378856 40.602571901559436, -74.09062298174429 40.602577794388964, -74.09062913089524 40.602506046711234, -74.09051136502588 40.60250016184939, -74.09050503378856 40.602571901559436)))"
false,false,false,false,false,false,R,502,50,false,R-02,Handball,Active,false,02,false,false,R073,true,false,false,false,false,false,false,false,false,false,122,HDB,false,false,false,966.4941711425781,126.18181622202451,Asphalt,R073-HANDBALL-3,false,false,false,false,false,false,10304,"MULTIPOLYGON (((-74.09037239252939 40.602564909819506, -74.09050503378856 40.602571901559436, -74.09051136502588 40.60250016184939, -74.09037890587113 40.60249317987935, -74.09037239252939 40.602564909819506)))"
false,false,false,false,false,false,R,502,50,false,R-02,Handball,Removed,true,04,false,false,R067,true,false,false,false,false,false,false,false,false,false,122,HDB,false,false,false,986.7116394042969,127.6442471303346,Asphalt,R067-HANDBALL-4,false,false,false,false,false,false,10306,"MULTIPOLYGON (((-74.10056507072946 40.58603755759006, -74.10050118693965 40.58598428174916, -74.10040018990654 40.58605268830434, -74.10046407486244 40.586105964200044, -74.10056507072946 40.58603755759006)))"
false,false,false,false,false,false,R,502,50,false,R-02,Handball,Active,true,01,false,false,R067,true,false,false,false,false,false,false,false,false,false,122,HDB,false,false,false,1798.9507141113281,173.02490980992297,Asphalt,R067-HANDBALL-3,false,false,false,false,false,false,10306,"MULTIPOLYGON (((-74.10049651302259 40.585910551826395, -74.1003621521914 40.58600895696659, -74.1004484656035 40.586077888700565, -74.10058304049895 40.585979653471746, -74.10049651302259 40.585910551826395)))"
false,false,false,false,false,false,R,502,49,false,R-02,Handball,Active,false,03,false,false,R064,true,false,false,false,false,false,false,false,false,false,122,HDB,false,false,false,998.5726165771484,128.67032092057283,Asphalt,R064-HANDBALL-4,false,false,false,false,false,false,10314,"MULTIPOLYGON (((-74.11906764437843 40.608910741400756, -74.1192039268621 40.60889678072679, -74.11919202622337 40.60882556715657, -74.11905574270102 40.60883952781772, -74.11906764437843 40.608910741400756)))"
false,false,false,false,false,false,R,502,49,false,R-02,Handball,Active,false,02,false,false,R064,true,false,false,false,false,false,false,false,false,false,122,HDB,false,false,false,1044.7195739746094,132.23099227707493,Asphalt,R064-HANDBALL-3,false,false,false,false,false,false,10314,"MULTIPOLYGON (((-74.1192039268621 40.60889678072679, -74.11934670962714 40.608882349372784, -74.11933483749968 40.60881130508569, -74.11919202622337 40.60882556715657, -74.1192039268621 40.60889678072679)))"
false,false,false,false,false,false,R,502,50,false,R-02,Handball,Active,false,04,false,false,R038A,true,false,false,false,false,false,false,false,false,false,122,HDB,false,false,false,1028.9689636230469,129.71769201695975,Asphalt,R038A-HANDBALL-2,false,false,false,false,false,false,10306,"MULTIPOLYGON (((-74.09915006560672 40.577016901356785, -74.09920644989906 40.5769542968244, -74.09909506417466 40.57689719162029, -74.09903924951833 40.57696008737722, -74.09915006560672 40.577016901356785)))"
false,false,false,false,false,false,R,503,51,false,R-03,Handball,Active,false,02,false,false,R090,false,false,false,false,false,false,false,false,false,false,123,HDB,false,false,false,1395.4827728271484,151.1502559030418,Asphalt,R090-HANDBALL-2,false,false,false,false,false,false,10312,"MULTIPOLYGON (((-74.1630469604253 40.53673994532562, -74.16298191797657 40.536667159673605, -74.16285265829887 40.53673413081213, -74.16291740006662 40.53680707185452, -74.1630469604253 40.53673994532562)))"
false,false,false,false,false,false,R,503,50,false,R-03,Handball,Active,false,01,false,false,R026,true,false,false,false,false,false,false,false,false,false,122,HDB,false,false,false,1197.9776763916016,139.46980437679383,Asphalt,R026-HANDBALL-2,false,false,false,false,false,false,10306,"MULTIPOLYGON (((-74.10994940632703 40.56107836719356, -74.11003088582267 40.56099171527764, -74.1099418482585 40.560942016749365, -74.10985940689301 40.56102969161971, -74.10994940632703 40.56107836719356)))"
